utc_date_time,algorithm,function,dimension,generations,evaluations,seed,run,best_fitness,kg_carbon,total_power,pue,country_code,median_carbon_cost,lower_carbon_cost,upper_carbon_cost
2021-01-23 02:24:49.680377,de,rosenbrock,10,500,200.0,21,21,1.6778069050870443,4.4563907482697434e-05,1.7558908867285485e-05,1.58,CAN,-1.4429350662725602e-07,-1.9335779986137019e-07,-9.574694103649735e-08
2021-01-23 02:24:49.680377,de,rosenbrock,10,500,200.0,21,21,1.6778069050870443,4.4563907482697434e-05,1.7558908867285485e-05,1.58,IND,1.4987914600973723e-06,8.687930716608528e-07,2.759007741280942e-06
2021-01-23 02:24:49.680377,de,rosenbrock,10,500,200.0,21,21,1.6778069050870443,4.4563907482697434e-05,1.7558908867285485e-05,1.58,FRA,-1.9341867609342154e-08,-7.462002864170169e-08,4.610356181590587e-08
2021-01-23 02:24:49.680377,de,rosenbrock,10,500,200.0,21,21,1.6778069050870443,4.4563907482697434e-05,1.7558908867285485e-05,1.58,GBR,-6.697344416482911e-08,-1.1684678154522836e-07,-1.3746386339404011e-08
2021-01-23 02:24:49.680377,de,rosenbrock,10,500,200.0,21,21,1.6778069050870443,4.4563907482697434e-05,1.7558908867285485e-05,1.58,AUS,9.027779341624344e-08,3.6940830500519715e-08,1.6317274312938288e-07
2021-01-23 02:24:49.680377,de,rosenbrock,10,500,200.0,21,21,1.6778069050870443,4.4563907482697434e-05,1.7558908867285485e-05,1.58,DEU,-8.861768562053938e-08,-1.485252473064392e-07,-2.8275197943626265e-08
2021-01-23 02:24:49.680377,de,rosenbrock,10,500,200.0,21,21,1.6778069050870443,4.4563907482697434e-05,1.7558908867285485e-05,1.58,MAR,1.0234729321232477e-08,5.2006927882776755e-09,1.73174883145684e-08
2021-01-23 02:24:49.680377,de,rosenbrock,10,500,200.0,21,21,1.6778069050870443,4.4563907482697434e-05,1.7558908867285485e-05,1.58,BRA,4.25637826951818e-07,2.4596934996265077e-07,7.237339547585725e-07
2021-01-23 02:24:49.680377,de,rosenbrock,10,500,200.0,21,21,1.6778069050870443,4.4563907482697434e-05,1.7558908867285485e-05,1.58,NOR,-2.990612019087189e-08,-3.952305412010949e-08,-2.1067238795786328e-08
2021-01-23 02:24:49.680377,de,rosenbrock,10,500,200.0,21,21,1.6778069050870443,4.4563907482697434e-05,1.7558908867285485e-05,1.58,ISL,-1.535275057348383e-09,-2.0251970068736044e-09,-1.1266152829907646e-09
2021-01-23 02:24:49.680377,de,rosenbrock,10,500,200.0,21,21,1.6778069050870443,4.4563907482697434e-05,1.7558908867285485e-05,1.58,RUS,-1.956339715224139e-07,-2.5370849049908456e-07,-1.403204878439183e-07
2021-01-23 02:24:49.680377,de,rosenbrock,10,500,200.0,21,21,1.6778069050870443,4.4563907482697434e-05,1.7558908867285485e-05,1.58,ZAF,5.814804732829155e-08,2.961428211660527e-08,9.857401784279765e-08
2021-01-23 02:24:49.680377,de,rosenbrock,10,500,200.0,21,21,1.6778069050870443,4.4563907482697434e-05,1.7558908867285485e-05,1.58,MEX,2.0888590103564722e-07,1.1373332998375087e-07,3.5414480183831345e-07
2021-01-23 02:24:49.680377,de,rosenbrock,10,500,200.0,21,21,1.6778069050870443,4.4563907482697434e-05,1.7558908867285485e-05,1.58,JPN,9.61437651903796e-08,4.53632760914193e-09,2.1888849612388137e-07
2021-01-23 02:24:49.680377,de,rosenbrock,10,500,200.0,21,21,1.6778069050870443,4.4563907482697434e-05,1.7558908867285485e-05,1.58,AGO,6.160974973482171e-08,3.510692393911493e-08,1.0854323556500594e-07
2021-01-23 02:24:49.680377,de,rosenbrock,10,500,200.0,21,21,1.6778069050870443,4.4563907482697434e-05,1.7558908867285485e-05,1.58,COD,5.681142017933917e-09,3.522212152455235e-09,8.965617136624068e-09
2021-01-23 02:24:59.650049,de,rosenbrock,10,500,200.0,22,22,1.1910037737795054,4.6714293408242025e-05,1.840619611449986e-05,1.58,USA,8.802133487644246e-07,1.0370150799467944e-08,2.1774948427986517e-06
2021-01-23 02:24:59.650049,de,rosenbrock,10,500,200.0,22,22,1.1910037737795054,4.6714293408242025e-05,1.840619611449986e-05,1.58,ESP,6.297943310538527e-08,1.5990866826836837e-08,1.2944772416857643e-07
2021-01-23 02:24:59.650049,de,rosenbrock,10,500,200.0,22,22,1.1910037737795054,4.6714293408242025e-05,1.840619611449986e-05,1.58,CHL,-6.258323863016427e-09,-1.2018904818019793e-08,-5.421228303274255e-10
2021-01-23 02:24:59.650049,de,rosenbrock,10,500,200.0,22,22,1.1910037737795054,4.6714293408242025e-05,1.840619611449986e-05,1.58,CHN,4.4315673565855284e-07,7.972874151143673e-08,9.206629241259199e-07
2021-01-23 02:24:59.650049,de,rosenbrock,10,500,200.0,22,22,1.1910037737795054,4.6714293408242025e-05,1.840619611449986e-05,1.58,CAN,-1.512562426916193e-07,-2.026880833778593e-07,-1.0036711206837493e-07
2021-01-23 02:24:59.650049,de,rosenbrock,10,500,200.0,22,22,1.1910037737795054,4.6714293408242025e-05,1.840619611449986e-05,1.58,IND,1.571114114083026e-06,9.107157956552763e-07,2.8921408472057903e-06
2021-01-23 02:24:59.650049,de,rosenbrock,10,500,200.0,22,22,1.1910037737795054,4.6714293408242025e-05,1.840619611449986e-05,1.58,FRA,-2.0275189713042892e-08,-7.822074205349464e-08,4.832824219172102e-08
2021-01-23 02:24:59.650049,de,rosenbrock,10,500,200.0,22,22,1.1910037737795054,4.6714293408242025e-05,1.840619611449986e-05,1.58,GBR,-7.020517943789089e-08,-1.2248510387092656e-07,-1.4409704198656587e-08
2021-01-23 02:24:59.650049,de,rosenbrock,10,500,200.0,22,22,1.1910037737795054,4.6714293408242025e-05,1.840619611449986e-05,1.58,AUS,9.463405630514937e-08,3.8723372617525236e-08,1.7104647750499084e-07
2021-01-23 02:24:59.650049,de,rosenbrock,10,500,200.0,22,22,1.1910037737795054,4.6714293408242025e-05,1.840619611449986e-05,1.58,DEU,-9.289384170013657e-08,-1.5569218170328943e-07,-2.9639588795653067e-08
2021-01-23 02:24:59.650049,de,rosenbrock,10,500,200.0,22,22,1.1910037737795054,4.6714293408242025e-05,1.840619611449986e-05,1.58,MAR,1.0728595750981305e-08,5.451646917004734e-09,1.8153126059124115e-08
2021-01-23 02:24:59.650049,de,rosenbrock,10,500,200.0,22,22,1.1910037737795054,4.6714293408242025e-05,1.840619611449986e-05,1.58,BRA,4.46176546381032e-07,2.57838350195191e-07,7.586569989453018e-07
2021-01-23 02:24:59.650049,de,rosenbrock,10,500,200.0,22,22,1.1910037737795054,4.6714293408242025e-05,1.840619611449986e-05,1.58,NOR,-3.1349209533319355e-08,-4.1430198805467675e-08,-2.2083816927184147e-08
2021-01-23 02:24:59.650049,de,rosenbrock,10,500,200.0,22,22,1.1910037737795054,4.6714293408242025e-05,1.840619611449986e-05,1.58,ISL,-1.609358190126707e-09,-2.1229208238824e-09,-1.1809789549597769e-09
2021-01-23 02:24:59.650049,de,rosenbrock,10,500,200.0,22,22,1.1910037737795054,4.6714293408242025e-05,1.840619611449986e-05,1.58,RUS,-2.0507408938199627e-07,-2.659509350686551e-07,-1.4709150993712832e-07
2021-01-23 02:24:59.650049,de,rosenbrock,10,500,200.0,22,22,1.1910037737795054,4.6714293408242025e-05,1.840619611449986e-05,1.58,ZAF,6.095392207392976e-08,3.104328911028912e-08,1.0333060658394056e-07
2021-01-23 02:24:59.650049,de,rosenbrock,10,500,200.0,22,22,1.1910037737795054,4.6714293408242025e-05,1.840619611449986e-05,1.58,MEX,2.1896547724440218e-07,1.192214158783133e-07,3.7123369822320895e-07
2021-01-23 02:24:59.650049,de,rosenbrock,10,500,200.0,22,22,1.1910037737795054,4.6714293408242025e-05,1.840619611449986e-05,1.58,JPN,1.0078308456726611e-07,4.7552234734272955e-09,2.2945073736161775e-07
2021-01-23 02:24:59.650049,de,rosenbrock,10,500,200.0,22,22,1.1910037737795054,4.6714293408242025e-05,1.840619611449986e-05,1.58,AGO,6.458266540110442e-08,3.680097276454947e-08,1.1378087874435874e-07
